Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito;Títulos e Valores Mobiliários;Passivo Exigível;Captações;Patrimônio Líquido;Lucro Líquido;Número de Agências;Número de Postos de Atendimento;
CSILATINA ARRENDAMENTO MERCANTIL S.A.;5883884;n1;S4;I;3;BARUERI;SP;03/2025;859.173;416.946;0;748.969;509.588;110.204;5.437;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVOS CAMPOS - SICOOB NOVOS CAMPOS;78862083;b3S;S5;I;2;CAMPOS NOVOS;SC;03/2025;858.614;540.806;19.980;756.611;559.707;102.003;747;0;14
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI SERIGY - SICREDI SERIGY;2923389;b3S;S4;I;2;ARACAJU;SE;03/2025;856.568;350.379;365.252;749.578;649.382;106.990;6.957;0;9
COOPERATIVA DE CRÉDITO COOCRELIVRE;53935029;b3S;S4;I;2;ORLANDIA;SP;03/2025;854.208;302.733;118.096;610.085;506.692;244.123;6.355;0;13
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;S5;I;2;UBERLANDIA;MG;03/2025;850.318;256.594;43.568;696.906;682.840;153.411;6.935;0;9
WISE BRASIL INSTITUICAO DE PAGAMENTO LTDA;40571694;n4;S4;C;3;SAO PAULO;SP;03/2025;849.981;0;11.904;837.341;497.172;12.640;825;1;0
AGROLEND SOCIEDADE DE CREDITO, FINANCIAMENTO E INVESTIMENTO S.A.;43774196;n1;S5;I;2;SAO PAULO;SP;03/2025;845.244;356.440;419.719;370.599;366.370;474.646;5.888;2;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE;5277312;b3S;S5;I;2;UNIAO DA VITORIA;PR;03/2025;844.732;674.908;12.583;742.217;440.168;102.516;4.433;0;20
DLOCAL BRASIL INSTITUIÇÃO DE PAGAMENTO S.A.;25021356;n4;;I;3;SAO PAULO;SP;03/2025;834.494;0;76.161;684.078;100.247;150.417;-11.124;1;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4484490;b3S;S4;I;2;BIRIGUI;SP;03/2025;833.280;533.357;210.277;757.396;619.458;75.884;2.603;0;11
CONFIDENCE;51671;b1;S4;C;3;SAO PAULO;SP;03/2025;832.859;35.120;178.724;500.348;204.162;332.511;2.569;20;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA DO RIO GRANDE DO SUL - CRESOL RIO GRANDE DO SUL;6139650;b3S;S5;I;2;BENTO GONCALVES;RS;03/2025;830.788;652.942;16.364;729.450;380.664;101.338;2.623;0;23
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS - SICOOB CREDCEG;7789195;b3S;S5;I;2;SAO BERNARDO DO CAMPO;SP;03/2025;820.798;568.108;245.730;632.100;620.578;188.698;7.891;0;2
COOPERATIVA DE CRÉDITO UNIÃO CENTRO OESTE LTDA. - SICOOB UNIÃO CENTRO OESTE;26178111;b3S;S5;I;2;LAGOA DA PRATA;MG;03/2025;819.426;354.620;18.378;685.203;591.246;134.224;4.352;0;6
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO CENTRO NORDESTE MINEIRO LTDA - SICOOB CREDICENM;2173447;b3S;S5;I;2;GUANHAES;MG;03/2025;818.806;337.914;10.863;714.055;682.818;104.751;7.463;0;25
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;b3S;S5;I;2;SAO BENTO DO SUL;SC;03/2025;812.173;617.848;19.817;720.118;599.456;92.054;5.973;0;20
COOPERATIVA DE CRÉDITO CREDICOPE LTDA. - SICOOB CREDICOPE;38588174;b3S;S5;I;2;CONSELHEIRO PENA;MG;03/2025;811.472;316.324;21.546;703.147;595.924;108.325;7.548;0;19
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO VALE DO AÇO LTDA - SICOOB VALE DO AÇO;19869338;b3S;S5;I;2;IPATINGA;MG;03/2025;807.050;268.183;20.307;699.151;662.257;107.900;5.102;0;23
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE  PARÁ DE MINAS LTDA - SICOOB CREDIRURAL;25387713;b3S;S5;I;2;PARA DE MINAS;MG;03/2025;806.232;363.302;10.372;706.709;690.741;99.522;8.049;0;7
COOPERATIVA DE CRÉDITO SICOOB EXTREMO SUL LTDA.;2447120;b3S;S5;I;2;TEIXEIRA DE FREITAS;BA;03/2025;804.811;339.624;144.179;615.370;530.286;189.441;3.406;0;11
SICOOB UNIMAIS METROPOLITANA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO;259231;b3S;S5;I;2;SANTOS;SP;03/2025;799.590;576.978;21.529;694.184;669.819;105.406;3.287;0;25
SICOOB CREDINOVA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE NOVA SERRANA E REGIÃO CENTRO-OESTE LTDA.;1667766;b3S;S5;I;2;NOVA SERRANA;MG;03/2025;798.833;254.736;12.013;685.340;617.868;113.493;3.738;0;10
COOPERATIVA DE CRÉDITO CREDPLUS LTDA. - SICOOB CREDPLUS;25536764;b3S;S5;I;2;LUZ;MG;03/2025;796.051;299.330;172.851;720.027;663.122;76.024;1.555;0;19
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA GRANDES LAGOS PR/SP - CRESOL GRANDES LAGOS PR/SP;6126780;b3S;S5;I;2;GUARAPUAVA;PR;03/2025;791.571;617.305;15.982;688.785;360.491;102.786;6.277;0;17
STARK SOCIEDADE DE CRÉDITO DIRETO S.A.;39908427;n1;S5;C;2;SAO PAULO;SP;03/2025;781.192;0;30.281;630.066;3.133;151.127;5.462;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1739375;b3S;S5;I;2;LAGOA DA PRATA;MG;03/2025;779.374;409.156;16.027;631.322;546.025;148.052;5.151;0;3
AGENCIA DE FOMENTO DO ESTADO DO RIO DE JANEIRO S.A.;5940203;n1;S4;C;1;RIO DE JANEIRO;RJ;03/2025;777.640;294.236;376.459;233.844;110.013;543.795;666;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1259518;b3S;S5;I;2;RIO CLARO;SP;03/2025;773.669;470.153;19.717;676.040;659.513;97.630;7.181;0;12
STONE SOCIEDADE DE CRÉDITO DIRETO S.A.;34590184;n1;S4;C;3;SAO PAULO;SP;03/2025;771.677;35.738;0;29.887;0;741.790;9.380;2;0
BANCO XCMG BRASIL S.A.;36658769;b2;S4;I;3;POUSO ALEGRE;MG;03/2025;768.133;553.129;26.656;507.574;496.152;260.559;2.365;2;0
COOPERATIVA DE CRÉDITO CREDIARA LTDA - SICOOB CREDIARA;66398496;b3S;S5;I;2;ARAXA;MG;03/2025;765.072;503.187;16.962;649.620;538.433;115.451;5.132;0;10
COOPERATIVA DE CRÉDITO CREDIFIEMG LTDA. - SICOOB CREDIFIEMG;7469260;b3S;S5;I;2;BELO HORIZONTE;MG;03/2025;759.690;313.679;10.826;664.404;655.137;95.286;6.159;0;0
ZEMA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A;5351887;n1;S4;C;2;ARAXA;MG;03/2025;759.597;538.264;21.307;624.108;590.669;135.490;7.524;2;0
COOPERATIVA DE CRÉDITO MÚTUO DOS ADVOGADOS DE SANTA CATARINA;5861932;b3S;S5;I;2;SAO JOSE;SC;03/2025;759.384;247.426;22.257;650.523;638.242;108.861;4.819;0;13
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CONEXÃO - CRESOL CONEXÃO;11969853;b3S;S5;I;2;MEDIANEIRA;PR;03/2025;756.961;576.570;13.096;681.833;374.911;75.128;3.211;0;11
WIRECARD BRAZIL INSTITUIÇÃO DE PAGAMENTO S.A.;8718431;n4;S4;C;2;SAO PAULO;SP;03/2025;743.566;0;721.882;42.080;29.927;701.486;12.375;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO LESTE DA BACIA DO RIO DOCE LTDA   SICOOB CREDILESTE;5158093;b3S;S5;I;2;CARATINGA;MG;03/2025;740.054;497.780;11.046;634.262;582.870;105.792;7.389;0;4
MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;12392983;n2;S4;I;3;SAO PAULO;SP;03/2025;738.491;0;305.127;380.284;328.033;358.207;8.516;2;0
COOPERATIVA DE CRÉDITO  DE FRONTEIRAS  LTDA. - SICOOB FRONTEIRAS;3612764;b3S;S5;I;2;CACOAL;RO;03/2025;729.111;426.894;12.558;638.503;567.663;90.608;2.509;0;23
WORLDPAY DO BRASIL INSTITUICAO DE PAGAMENTO LTDA;991143;n4;;I;3;SAO PAULO;SP;03/2025;727.974;0;36.007;684.668;0;43.306;-908;1;0
DEUTSCHE SPARKASSEN LEASING DO BRASIL BANCO MÚLTIPLO S.A.;23511655;b2;S4;I;3;SAO PAULO;SP;03/2025;718.683;656.185;0;620.181;589.049;98.503;-5.727;2;0
COOPERATIVA DE CRÉDITO CREDIMATA LTDA. - SICOOB CREDIMATA;1152097;b3S;S5;I;2;VOLTA GRANDE;MG;03/2025;710.041;311.357;15.749;613.750;529.771;96.291;4.720;0;21
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;S5;I;2;CASCAVEL;PR;03/2025;705.421;410.001;265.654;448.526;426.735;256.895;10.638;0;2
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10209619;b3S;S5;I;2;GOIANIA;GO;03/2025;700.714;378.928;40.837;586.599;501.230;114.115;3.738;0;5
LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;S5;I;2;ELDORADO;RS;03/2025;700.594;465.087;93.310;554.802;514.005;145.792;5.177;2;0
COOPERATIVA DE CRÉDITO COPERSUL LTDA - SICOOB COPERSUL;18966739;b3S;S5;I;2;TRES PONTAS;MG;03/2025;700.371;226.176;19.162;631.445;514.852;68.926;2.342;0;4
BANCO SENFF S.A.;11970623;b1;S4;C;2;CURITIBA;PR;03/2025;698.145;477.509;87.530;570.344;536.507;127.801;3.378;2;0
COOPERATIVA DE CRÉDITO SICOOB 3 COLINAS;4013172;b3S;S5;I;2;FRANCA;SP;03/2025;694.967;399.124;282.527;619.851;593.478;75.116;1.901;0;11
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;S5;I;2;XANXERE;SC;03/2025;691.635;236.882;131.423;594.201;552.336;97.434;4.043;0;4
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6174009;b3S;S5;I;2;APUCARANA;PR;03/2025;690.007;386.228;14.344;593.065;479.289;96.942;4.091;0;36
COOPERATIVA DE CRÉDITO CENTRO LESTE NORTE MARANHENSE - SICOOB CENTROLESTE;9403026;b3S;S5;I;2;GRAJAU;MA;03/2025;689.672;535.782;22.437;572.495;337.828;117.177;8.588;0;24
COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA;66788142;b3S;S5;I;2;CANDIDO MOTA;SP;03/2025;687.928;446.564;34.420;623.340;507.294;64.588;2.067;0;20
COOPERATIVA DE CRÉDITO CREDIJEQUITINHONHA LTDA. - SICOOB CREDIJEQUITINHONHA;71243034;b3S;S5;I;2;CAPELINHA;MG;03/2025;687.909;235.952;13.627;561.671;508.951;126.238;5.450;0;25
COOPERATIVA DE CRÉDITO DO CENTRO SUL MINEIRO LTDA. - SICOOB CENTRO SUL MINEIRO;71238232;b3S;S5;I;2;CARMOPOLIS DE MINAS;MG;03/2025;687.611;337.048;15.317;569.576;495.616;118.036;6.076;0;13
SENFFNET INSTITUIÇÃO DE PAGAMENTO LTDA.;3877288;n4;S4;C;2;CURITIBA;PR;03/2025;687.087;444.364;134.660;617.678;75.225;69.409;4.456;1;0
SICREDI NORTE - COOPERATIVA DE CRÉDITO;83315408;b3S;S4;I;2;BELEM;PA;03/2025;686.967;283.258;119.847;658.521;555.755;28.445;-5.863;0;11
COOPERATIVA DE CRÉDITO DA SERRA CATARINENSE - CREDICOMIN;9590601;b3S;S5;I;2;LAGES;SC;03/2025;679.807;412.210;15.663;592.814;508.261;86.993;1.993;0;12
COOPERATIVA DE CRÉDITO SICOOB UNI SUDESTE;86389236;b3S;S5;I;2;UBA;MG;03/2025;676.996;359.145;16.061;598.130;563.909;78.866;3.972;0;31
CREDI-SHOP S/A - INSTITUIÇÃO DE PAGAMENTO;62895230;n4;S5;C;2;TERESINA;PI;03/2025;676.930;435.903;219.936;355.446;0;321.485;5.222;1;0
CREDIARE S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5676026;n1;S4;C;2;FARROUPILHA;RS;03/2025;673.440;509.030;61.578;588.386;474.659;85.055;1.639;2;0
BANCO TRICURY S.A.;57839805;b2;S4;I;2;SAO PAULO;SP;03/2025;669.002;300.606;2.112;447.760;438.430;221.242;6.402;2;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE PARA DE MINAS LTDA - SICOOB ASCICRED;1009908;b3S;S5;I;2;PARA DE MINAS;MG;03/2025;663.292;200.771;9.046;581.534;563.593;81.758;5.732;0;4
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968602;b3S;S5;I;2;GOIANESIA;GO;03/2025;660.199;427.222;25.922;514.568;383.390;145.631;6.645;0;4
COOPERATIVA DE CRÉDITO SICOOB MÉDIO OESTE;7318874;b3S;S5;I;2;ASSIS CHATEAUBRIAND;PR;03/2025;657.580;434.416;10.618;564.822;437.327;92.758;3.206;0;9
COOPERATIVA DE CRÉDITO CREDINACIONAL LTDA. - SICOOB CREDINACIONAL;25420696;b3S;S5;I;2;ABAETE;MG;03/2025;652.378;276.189;17.135;576.586;482.146;75.792;3.747;0;12
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;S5;I;2;SANTO ANTONIO DO MONTE;MG;03/2025;648.394;353.578;15.432;580.649;490.747;67.745;4.512;0;8
COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO;2197569;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;03/2025;646.857;257.371;338.425;565.427;552.347;81.430;-11.025;0;15
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TOCANTINS LTDA;26960328;b3S;S5;I;2;PARAISO DO NORTE DO TOCANTINS;TO;03/2025;646.558;396.460;22.227;557.506;478.419;89.052;1.422;0;16
COOPERATIVA DE CRÉDITO ARACREDI LTDA. - SICOOB ARACREDI;68987;b3S;S5;I;2;ARAGUARI;MG;03/2025;639.843;357.035;21.655;560.943;370.440;78.900;2.692;0;12
COOPERATIVA DE CRÉDITO MONTECREDI LTDA. - SICOOB MONTECREDI;71392047;b3S;S5;I;2;MONTE CARMELO;MG;03/2025;634.440;276.220;19.416;554.421;428.059;80.019;580;0;2
UNIPRIME CENTRAL NACIONAL - CENTRAL NACIONAL DE COOPERATIVA DE CREDITO;3046391;b3C;S4;I;2;LONDRINA;PR;03/2025;631.421;0;251.799;603.708;1.263;27.713;18;0;1
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA ATIVA - CRESOL ATIVA;7946451;b3S;S5;I;2;TANGARA;SC;03/2025;621.221;499.524;6.327;548.416;311.184;72.806;4.939;0;22
BOLT CARD INSTITUIÇÃO DE PAGAMENTOS LTDA.;28080769;n4;S4;C;2;MONTE BELO;MG;03/2025;620.156;0;1.151;525.920;0;94.236;4.552;1;0
BBVA BRASIL BANCO DE INVESTIMENTO S.A.;45283173;b2;S4;I;3;SAO PAULO;SP;03/2025;616.409;0;595.197;15.267;0;601.142;-16.894;2;0
ACESSO SOLUÇÕES DE PAGAMENTO S.A. - INSTITUIÇÃO DE PAGAMENTO;13140088;n4;S2;C;2;SAO PAULO;SP;03/2025;610.562;224.312;0;588.268;285.810;22.294;-13.044;1;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA ORIGENS - CRESOL ORIGENS;5220243;b3S;S5;I;2;SARANDI;RS;03/2025;609.201;516.295;7.631;534.781;325.672;74.420;8.655;0;18
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRANSFORMAÇÃO - CRESOL TRANSFORMAÇÃO;4261151;b3S;S5;I;2;DONA EMMA;SC;03/2025;606.465;413.873;7.417;538.706;318.574;67.759;4.643;0;15
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE RUBIATABA E REGIAO LTDA;73422792;b3S;S5;I;2;RUBIATABA;GO;03/2025;604.957;273.722;28.550;481.998;397.640;122.960;5.021;0;12
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;S5;I;2;BOA ESPERANCA;MG;03/2025;604.687;196.216;12.764;538.354;460.086;66.333;1.997;0;1
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA VALE DAS ÁGUAS PR/MG - CRESOL VALE DAS ÁGUAS PR/MG;4663561;b3S;S5;I;2;LARANJEIRAS DO SUL;PR;03/2025;604.327;469.123;11.407;493.984;215.828;110.343;5.321;0;16
FITBANK INSTITUIÇÃO DE PAGAMENTO S.A.;13203354;n4;S5;C;2;SAO PAULO;SP;03/2025;593.945;0;24.722;508.667;446.218;85.278;2.515;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PROSPERAR LTDA. - UNICRED PROSPERAR;1705236;b3S;S5;I;2;SANTANA DO LIVRAMENTO;RS;03/2025;592.942;352.217;9.720;529.760;500.218;63.182;1.771;0;5
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA COOPERAR - CRESOL COOPERAR;5983995;b3S;S5;I;2;HUMAITA;RS;03/2025;591.945;426.529;10.533;521.089;295.112;70.855;5.921;0;18
BULLLA INSTITUICAO DE PAGAMENTO S.A.;8422119;n4;S4;C;2;SAO PAULO;SP;03/2025;591.485;121.067;175.060;441.431;104.007;150.054;-2.597;1;0
QUERO-QUERO VERDECARD INSTITUIÇÃO DE PAGAMENTO S.A.;1722480;n4;;I;2;CACHOEIRINHA;RS;03/2025;589.975;373.895;140.556;488.146;11.176;101.829;3.060;1;0
EFÍ S.A. - INSTITUIÇÃO DE PAGAMENTO;9089356;n4;S5;C;2;OURO PRETO;MG;03/2025;589.677;29.273;37.505;531.218;467.113;58.460;3.250;1;0
COOPERATIVA DE CRÉDITO CREDIVERDE LTDA. - SICOOB CREDIVERDE;25528753;b3S;S5;I;2;DIVINOPOLIS;MG;03/2025;588.031;267.470;8.220;494.892;467.365;93.140;1.939;0;15
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO SÃO FRANCISCO LTDA.;41805003;b3S;S5;I;2;PIUMHI;MG;03/2025;585.763;290.316;7.733;509.019;401.119;76.744;3.965;0;6
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA EMBRAER- SICOOB COOPEREMB;46642294;b3S;S5;I;2;SAO JOSE DOS CAMPOS;SP;03/2025;583.691;403.906;144.194;174.894;145.702;408.797;15.283;0;18
SICOOB AC CREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE E NORDESTE MINEIRO LTDA.;1559914;b3S;S5;I;2;GOVERNADOR VALADARES;MG;03/2025;582.960;280.968;17.680;493.632;463.264;89.328;1.701;0;17
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO GRANDE LTDA. - SICOOB UBERABA;25683475;b3S;S5;I;2;UBERABA;MG;03/2025;575.142;384.717;11.196;499.406;423.612;75.736;3.436;0;6
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2144899;b3S;S5;I;2;OURO PRETO DO OESTE;RO;03/2025;574.411;385.478;15.786;452.098;299.670;122.313;3.496;0;14
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO OESTE LTDA.;7502031;b3S;S5;I;2;GOIANESIA;GO;03/2025;568.229;377.019;22.483;428.548;374.226;139.681;7.659;0;10
AME DIGITAL BRASIL INSTITUICAO DE PAGAMENTO LTDA;32778350;n4;S5;C;2;SAO PAULO;SP;03/2025;563.842;0;207.117;26.561;977;537.280;-2.857;1;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA ALTO VALE - CRESOL ALTO VALE;7465539;b3S;S5;I;2;WITMARSUM;SC;03/2025;562.765;444.012;10.926;475.079;268.844;87.686;6.399;0;19
COOPERATIVA DE CRÉDITO CREDICAMPO LTDA.- SICOOB CREDICAMPO;21661202;b3S;S5;I;2;ENTRE RIOS DE MINAS;MG;03/2025;560.487;329.825;8.492;456.773;422.037;103.714;4.164;0;11
COOPERATIVA DE CRÉDITO GUARANICREDI LTDA. - SICOOB GUARANICREDI;26014175;b3S;S5;I;2;GUARANI;MG;03/2025;558.108;175.984;11.751;507.598;466.325;50.510;2.655;0;9
COOPERATIVA DE CREDITO SULCREDI AMPLEA;8253539;b3S;S5;I;2;SAO MIGUEL D'OESTE;SC;03/2025;555.913;192.136;40.426;511.641;491.228;44.271;521;0;6
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO BURITIS - SICOOB BURITIS;5247312;b3S;S5;I;2;RONDONOPOLIS;MT;03/2025;552.429;353.647;10.201;497.472;437.439;54.957;1.920;0;21
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DAS FLORES, DAS ÁGUAS E DOS VENTOS SP - SICREDI FORÇA DOS VENTOS SP;57647653;b3S;S4;I;2;JAGUARIUNA;SP;03/2025;549.163;308.657;83.095;514.678;412.617;34.485;-586;0;8
SOCIEDADE COOPERATIVA DE CRÉDITO COOPERE LTDA.  - SICOOB COOPERE;73398646;b3S;S5;I;2;VALENTE;BA;03/2025;544.416;260.409;43.015;435.324;377.978;109.092;2.789;0;23
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CONFIANÇA - CRESOL CONFIANÇA;7252614;b3S;S5;I;2;PAIM FILHO;RS;03/2025;542.431;385.585;15.475;485.318;213.227;57.113;3.841;0;14
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE RIO VERDE E REGIÃO LTDA.;9033698;b3S;S5;I;2;RIO VERDE;GO;03/2025;542.232;347.546;4.918;460.513;411.712;81.718;3.756;0;3
DM INSTITUICAO DE PAGAMENTO S.A.;16581207;n4;S4;C;2;SAO JOSE DOS CAMPOS;SP;03/2025;529.558;0;13.008;358.634;109.092;170.924;-41.729;1;0
COOPERATIVA DE CRÉDITO DO DISTRITO FEDERAL E ENTORNO LTDA;1187961;b3S;S5;I;2;BRASILIA;DF;03/2025;524.783;347.317;30.057;435.093;356.745;89.690;2.100;0;6
COOPERATIVA DE CRÉDITO SICOOB SERTÃO LTDA;2057584;b3S;S5;I;2;PINTADAS;BA;03/2025;517.256;298.883;44.380;419.643;380.746;97.613;1.568;0;22
BLU INSTITUIÇÃO DE PAGAMENTO LTDA.;10506341;n4;;I;2;RIO DE JANEIRO;RJ;03/2025;514.762;0;46.715;484.711;53.013;30.051;-5.267;1;0
COOPERATIVA DE CREDITO CREDIAGRO LTDA. - SICOOB CREDIAGRO;429890;b3S;S5;I;2;CAMPOS ALTOS;MG;03/2025;510.713;264.969;16.066;452.094;301.534;58.619;-1.118;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DO RIO DE JANEIRO - SICOOB FLUMINENSE;2931668;b3S;S5;I;2;CAMPOS DOS GOYTACAZES;RJ;03/2025;506.978;332.118;9.621;445.653;391.322;61.325;732;0;19
BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;6373777;n2;S4;I;2;RECIFE;PE;03/2025;504.478;1.357;0;499.039;0;5.439;182;14;0
SICOOB CREDIGOIÁS COOPERATIVA DE CRÉDITO LTDA.;37255049;b3S;S5;I;2;GOIANIA;GO;03/2025;498.444;277.777;18.759;373.793;292.898;124.651;-6.519;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA. - SICOOB CREDIJUSTRA;37079720;b3S;S5;I;2;BRASILIA;DF;03/2025;493.770;242.745;38.813;411.697;404.681;82.074;2.180;0;13
COOPERATIVA DE CRÉDITO DA REGIÃO CENTRAL DE MINAS LTDA. - SICOOB UNIÃO CENTRAL;22749014;b3S;S5;I;2;PARAOPEBA;MG;03/2025;493.380;163.484;12.329;399.130;348.439;94.250;3.342;0;10
COOPERATIVA DE CREDITO DO MERCADO IMOBILIÁRIO - SICOOB IMOB.VC;14913919;b3S;S5;I;2;BELO HORIZONTE;MG;03/2025;491.062;143.898;6.560;434.696;425.943;56.366;1.512;0;4
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA PLANALTO SUL - CRESOL PLANALTO SUL;2766672;b3S;S5;I;2;SAO JOAQUIM;SC;03/2025;486.590;378.939;17.074;419.334;211.709;67.257;3.470;0;14
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DE FURNAS E DAS DEMAIS EMPRESAS DO SISTEMA ELETROBRÁS LTDA. - SICOOB CECREMEF;33370115;b3S;S5;I;2;RIO DE JANEIRO;RJ;03/2025;482.165;145.687;22.298;444.634;435.335;37.531;-1.458;0;15
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL ALIANÇA;7412987;b3S;S5;I;2;CHAPECO;SC;03/2025;481.335;344.058;14.015;424.177;281.561;57.159;2.031;0;15
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CRESOL EVOLUÇÃO;2844024;b3S;S5;I;2;DIONISIO CERQUEIRA;SC;03/2025;479.976;321.186;16.782;427.321;233.935;52.655;4.825;0;12
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO DO CENTRO OESTE DE MINAS LTDA - SICOOB CREDESP;1703620;b3S;S5;I;2;BOM DESPACHO;MG;03/2025;478.674;205.050;7.255;416.125;401.325;62.549;4.926;0;5
COOPERATIVA DE CRÉDITO UNIÃO DO CENTRO OESTE DE MINAS LTDA. - SICOOB CENTRO UNIÃO;65239402;b3S;S5;I;2;CARMO DO CAJURU;MG;03/2025;473.960;163.867;10.177;401.320;351.612;72.640;3.340;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS URUBICI - SICOOB CREDIARAUCÁRIA/SC;2587492;b3S;S5;I;2;URUBICI;SC;03/2025;473.804;259.306;7.296;403.298;335.226;70.506;2.889;0;11
