Instituição;Código;TCB;SR;TCip;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;;;;Exposição Total (k);Índice de Capital Principal (l) = (a) / (j);Índice de Capital Nível I (m) = (c) / (j);Índice de Basileia (n) = (e) / (j);Adicional de Capital Principal;Razão de Alavancagem (o) = (c) / (k);Índice de Imobilização (p);
;;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;;;RWA para Risco Operacional (h);RWAsp (i);Ativos Ponderados pelo Risco (RWA) (j) = (f) + (g) + (h) + (i);;;;;;;;
;;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWAcva (g5);RWAdrc (g6);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4) + (g5) + (g6);;;;;;;;;;;
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;1;C;2;SAO PAULO;SP;09/2024;691.922;0;691.922;158.788;850.709;6.814.994;95.515;164;13.526;2.828;84.474;530;197.038;673.436;0;7.685.468;19.005.661;9,00%;9,00%;11,07%;192.137;3,64%;2,11%
BANCO HSBC - PRUDENCIAL;1000084741;b1;S3;;I;2;SAO PAULO;SP;09/2024;1.196.351;540.082;1.736.433;0;1.736.433;4.806.037;44.109;0;1.166.230;0;248.730;0;1.459.070;1.267.752;0;7.532.859;13.919.069;15,88%;23,05%;23,05%;188.321;12,48%;0,53%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;;I;2;PALOTINA;PR;09/2024;1.178.158;0;1.178.158;132.104;1.310.262;7.400.387;0;61.285;0;0;0;0;61.285;48.824;0;7.510.496;12.001.192;15,69%;15,69%;17,45%;187.762;9,82%;6,80%
BANCO PACCAR - PRUDENCIAL;1000084899;b2;S4;;I;2;PONTA GROSSA;PR;09/2024;1.839.532;0;1.839.532;0;1.839.532;6.993.893;0;0;0;0;5.498;0;5.498;404.134;0;7.403.525;7.501.058;24,85%;24,85%;24,85%;185.088;24,52%;0,03%
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S4;;I;2;CHAPECO;SC;09/2024;1.062.557;0;1.062.557;0;1.062.557;5.731.560;0;0;0;0;0;0;0;1.249.226;0;6.980.786;10.078.058;15,22%;15,22%;15,22%;174.520;10,54%;8,40%
COOPERATIVA DE CRÉDITO CONEXÃO - SICOOB CONEXÃO;32430233;b3S;S5;;I;2;LINHARES;ES;09/2024;NA;NA;NA;NA;1.706.480;6.610.905;NA;NA;NA;NA;NA;NA;0;234.081;0;6.844.986;NA;NA%;NA%;24,93%;NA;NA%;4,29%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;;I;2;MEDIANEIRA;PR;09/2024;1.126.510;0;1.126.510;140.873;1.267.384;6.491.335;0;0;0;0;0;0;0;179.455;0;6.670.791;11.129.041;16,89%;16,89%;19,00%;166.770;10,12%;20,97%
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;;I;2;SAO PAULO;SP;09/2024;1.238.013;0;1.238.013;0;1.238.013;6.079.463;16.360;0;0;0;0;0;16.360;399.920;0;6.495.742;6.001.551;19,06%;19,06%;19,06%;162.394;20,63%;0,63%
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;;I;2;CARLOS BARBOSA;RS;09/2024;979.816;0;979.816;71.906;1.051.722;6.253.090;0;0;0;0;0;0;0;87.851;0;6.340.941;11.153.202;15,45%;15,45%;16,59%;158.524;8,79%;7,36%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37395399;b3S;S5;;I;2;GOIANIA;GO;09/2024;NA;NA;NA;NA;1.004.491;5.976.845;NA;NA;NA;NA;NA;NA;0;309.405;0;6.286.249;NA;NA%;NA%;15,98%;NA;NA%;8,54%
MIZUHO - PRUDENCIAL;1000080697;b1;S4;;I;2;SAO PAULO;SP;09/2024;1.157.317;0;1.157.317;0;1.157.317;4.737.543;7.714;0;0;0;729.405;0;737.119;632.369;0;6.107.031;15.429.628;18,95%;18,95%;18,95%;152.676;7,50%;0,34%
COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE  DA AMAZÔNIA LTDA - SICOOB CREDISUL;3632872;b3S;S5;;I;2;VILHENA;RO;09/2024;NA;NA;NA;NA;1.128.039;5.837.727;NA;NA;NA;NA;NA;NA;0;239.398;0;6.077.125;NA;NA%;NA%;18,56%;NA;NA%;7,66%
BCO INBURSA S.A. - PRUDENCIAL;1000081335;b1;S4;1;I;2;SAO PAULO;SP;09/2024;1.236.198;0;1.236.198;0;1.236.198;5.701.561;197;0;0;0;0;0;197;281.245;0;5.983.003;8.091.215;20,66%;20,66%;20,66%;149.575;15,28%;0,03%
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;;C;2;CURITIBA;PR;09/2024;885.343;41.753;927.095;54.914;982.009;4.684.871;0;0;197;0;0;0;197;1.242.304;0;5.927.372;9.633.716;14,94%;15,64%;16,57%;148.184;9,62%;9,07%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;;I;2;TANGARA DA SERRA;MT;09/2024;1.056.986;0;1.056.986;29.403;1.086.389;5.544.265;105.312;0;0;0;0;0;105.312;251.124;0;5.900.702;9.475.098;17,91%;17,91%;18,41%;147.518;11,16%;13,82%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS E GRANDE CURITIBA - SICREDI CAMPOS GERAIS E GRANDE CURITIBA PR/SP;81466286;b3S;S4;;I;2;PONTA GROSSA;PR;09/2024;997.178;0;997.178;34.583;1.031.762;5.630.996;55;0;0;0;0;0;55;219.495;0;5.850.547;10.606.318;17,04%;17,04%;17,64%;146.264;9,40%;11,03%
RODOBENS - PRUDENCIAL;1000080855;b1;S4;;C;2;SAO PAULO;SP;09/2024;1.146.129;0;1.146.129;0;1.146.129;4.369.483;0;0;0;0;0;0;0;1.466.177;0;5.835.660;5.687.086;19,64%;19,64%;19,64%;291.783;20,15%;48,25%
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S3;;C;2;SAO PAULO;SP;09/2024;3.586.376;0;3.586.376;0;3.586.376;2.691.674;64.023;0;1.318.509;0;618.413;0;2.000.945;1.104.924;0;5.797.543;18.754.813;61,86%;61,86%;61,86%;144.939;19,12%;0,37%
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;1;C;1;ARACAJU;SE;09/2024;657.885;0;657.885;136.188;794.074;4.819.129;0;0;59.257;0;0;69.649;128.906;748.561;90.818;5.787.413;10.750.610;11,37%;11,37%;13,72%;144.685;6,12%;11,69%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO - SICREDI UNIAO RS/ES;88894548;b3S;S4;;I;2;CERRO LARGO;RS;09/2024;927.151;0;927.151;0;927.151;5.624.180;0;0;0;0;0;0;0;153.242;0;5.777.422;10.202.653;16,05%;16,05%;16,05%;144.436;9,09%;11,37%
SISPRIME DO BRASIL - COOPERATIVA DE CRÉDITO;2398976;b3S;S4;;I;2;LONDRINA;PR;09/2024;1.294.598;0;1.294.598;0;1.294.598;5.208.491;80.396;47.641;0;0;0;0;128.037;434.619;0;5.771.147;8.821.888;22,43%;22,43%;22,43%;144.279;14,67%;4,07%
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;1;C;2;SAO PAULO;SP;09/2024;776.005;0;776.005;240.236;1.016.241;4.883.573;20.876;0;69.467;0;0;36.202;126.545;607.628;0;5.617.746;7.089.953;13,81%;13,81%;18,09%;140.444;10,95%;10,01%
OMNI - PRUDENCIAL;1000080460;b1;S4;1;C;2;SAO PAULO;SP;09/2024;507.744;0;507.744;140.050;647.794;4.639.159;0;0;0;0;0;0;0;907.291;24.057;5.570.508;7.029.160;9,11%;9,11%;11,63%;139.263;7,22%;6,63%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO - SICREDI PLANALTO RS/MG;88038260;b3S;S4;;I;2;CRUZ ALTA;RS;09/2024;1.195.648;0;1.195.648;0;1.195.648;5.250.392;0;0;0;0;0;0;0;316.967;0;5.567.358;8.496.456;21,48%;21,48%;21,48%;139.184;14,07%;2,37%
BANCO DIGIMAIS - PRUDENCIAL;1000081799;b1;S4;1;C;2;SAO PAULO;SP;09/2024;632.357;0;632.357;286.100;918.457;4.226.698;7.494;0;0;0;0;0;7.494;1.304.786;0;5.538.977;7.487.722;11,42%;11,42%;16,58%;138.474;8,45%;27,86%
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;1;I;2;SAO PAULO;SP;09/2024;876.882;209.699;1.086.580;0;1.086.580;4.090.334;2.163;0;0;0;0;0;2.163;1.406.173;0;5.498.670;NA;15,95%;19,76%;19,76%;274.933;NA%;0,21%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87780268;b3S;S4;;I;2;ERECHIM;RS;09/2024;794.054;0;794.054;85.150;879.204;5.322.305;0;0;0;0;0;0;0;59.164;0;5.381.469;8.833.405;14,76%;14,76%;16,34%;134.537;8,99%;12,87%
BS2 - PRUDENCIAL;1000080422;b1;S3;1;C;2;BELO HORIZONTE;MG;09/2024;763.950;0;763.950;80.107;844.058;3.007.244;78.632;902;33.149;0;4.991;5.593;123.268;1.201.065;1.047.527;5.379.103;9.428.680;14,20%;14,20%;15,69%;134.478;8,10%;29,39%
FACTA S.A. CFI - PRUDENCIAL;1000083704;n1;S4;1;C;2;PORTO ALEGRE;RS;09/2024;676.843;0;676.843;195.191;872.034;4.249.626;0;0;528.479;0;0;0;528.479;233.587;0;5.011.692;NA;13,51%;13,51%;17,40%;251.371;NA%;0,64%
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;;I;2;SAO PAULO;SP;09/2024;1.515.771;0;1.515.771;0;1.515.771;2.980.278;51.596;0;803.178;0;282.036;0;1.136.809;816.005;0;4.933.092;12.511.241;30,73%;30,73%;30,73%;123.327;12,12%;0,73%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91586982;b3S;S4;;I;2;NOVA PETROPOLIS;RS;09/2024;944.781;0;944.781;0;944.781;4.818.301;0;0;0;0;0;0;0;99.850;0;4.918.150;10.201.974;19,21%;19,21%;19,21%;122.954;9,26%;9,60%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL E BAHIA - SICREDI CENTRO-SUL MS/BA;26408161;b3S;S4;;I;2;DOURADOS;MS;09/2024;1.141.427;0;1.141.427;0;1.141.427;4.644.805;0;0;0;0;0;0;0;255.516;0;4.900.321;8.562.132;23,29%;23,29%;23,29%;122.508;13,33%;8,86%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33021064;b3S;S4;;I;2;CANARANA;MT;09/2024;637.047;0;637.047;101.040;738.087;4.716.333;39.473;0;0;0;0;0;39.473;90.923;0;4.846.729;7.001.322;13,14%;13,14%;15,23%;121.168;9,10%;9,57%
BR PARTNERS - PRUDENCIAL;1000080934;b2;S4;;C;2;SAO PAULO;SP;09/2024;726.460;213.000;939.460;239.177;1.178.637;2.608.542;3.066;408.557;908.248;0;322.000;0;1.641.871;428.629;0;4.679.042;4.479.505;15,53%;20,08%;25,19%;116.976;20,97%;2,14%
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;1;I;2;PORTO ALEGRE;RS;09/2024;932.650;0;932.650;0;932.650;4.113.562;4.608;0;51.561;0;0;0;56.169;476.172;0;4.645.903;NA;20,07%;20,07%;20,07%;116.148;NA%;0,14%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24654881;b3S;S4;;I;2;CAMPO GRANDE;MS;09/2024;800.523;0;800.523;42.705;843.229;4.297.593;53.992;0;0;0;0;0;53.992;255.429;0;4.607.013;8.879.284;17,38%;17,38%;18,30%;115.175;9,02%;9,37%
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42898825;b3S;S5;;I;2;BELO HORIZONTE;MG;09/2024;NA;NA;NA;NA;1.046.424;4.378.254;NA;NA;NA;NA;NA;NA;0;159.370;0;4.537.624;NA;NA%;NA%;23,06%;NA;NA%;1,61%
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;S3;;I;2;BELO HORIZONTE;MG;09/2024;621.322;0;621.322;0;621.322;4.258.264;0;0;0;0;0;0;0;163.882;0;4.422.146;25.093.166;14,05%;14,05%;14,05%;110.554;2,48%;14,61%
PEFISA S.A. - PRUDENCIAL;1000080305;n1;S4;1;I;2;SAO PAULO;SP;09/2024;456.963;0;456.963;0;456.963;3.911.863;1.573;0;0;0;0;0;1.573;400.198;5.800;4.319.433;NA;10,58%;10,58%;10,58%;107.986;NA%;57,92%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO MT/RR;26555235;b3S;S4;;I;2;SORRISO;MT;09/2024;991.402;0;991.402;0;991.402;3.865.893;48.587;0;0;0;0;0;48.587;392.037;0;4.306.517;8.088.801;23,02%;23,02%;23,02%;107.663;12,26%;16,25%
NEON PAGAMENTOS IP - PRUDENCIAL;1000085702;n1;S4;3;C;2;SAO PAULO;SP;09/2024;748.428;0;748.428;0;748.428;3.684.551;67.918;0;0;0;0;0;67.918;107.261;334.113;4.193.843;NA;17,85%;17,85%;17,85%;157.269;NA%;NA%
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S4;;C;2;SAO PAULO;SP;09/2024;1.633.663;0;1.633.663;0;1.633.663;2.490.346;157.811;0;568.559;0;271.845;0;998.215;531.617;0;4.020.177;10.255.839;40,64%;40,64%;40,64%;100.504;15,93%;0,34%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO NORTE MATO-GROSSENSE E OESTE PARAENSE - SICREDI GRANDES RIOS MT/PA/AM;37442605;b3S;S4;;I;2;COLIDER;MT;09/2024;706.592;0;706.592;79.169;785.762;3.745.594;6.095;0;0;0;0;0;6.095;256.461;0;4.008.150;6.520.936;17,63%;17,63%;19,60%;100.204;10,84%;8,06%
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815319;b3S;S5;;I;2;VENDA NOVA DO IMIGRANTE;ES;09/2024;NA;NA;NA;NA;878.019;3.775.777;NA;NA;NA;NA;NA;NA;0;162.905;0;3.938.682;NA;NA%;NA%;22,29%;NA;NA%;4,60%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32983165;b3S;S4;;I;2;CAMPO VERDE;MT;09/2024;523.189;0;523.189;105.058;628.247;3.885.541;52.035;0;0;0;0;0;52.035;0;0;3.937.576;5.813.200;13,29%;13,29%;15,96%;98.439;9,00%;6,19%
COOPERATIVA CENTRAL DE CRÉDITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CENTRAL SC/RS;80160260;b3C;S3;;I;2;FLORIANOPOLIS;SC;09/2024;654.041;0;654.041;0;654.041;3.746.782;0;0;0;0;0;0;0;181.209;0;3.927.991;17.813.392;16,65%;16,65%;16,65%;98.200;3,67%;1,03%
AF DESENVOLVE SP S.A. - PRUDENCIAL;1000081153;n1;S4;;I;1;SAO PAULO;SP;09/2024;2.755.830;0;2.755.830;0;2.755.830;2.886.358;183;0;0;0;2.144;0;2.327;907.399;0;3.796.084;NA;72,60%;72,60%;72,60%;94.902;NA%;1,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC/PR/RS;81607046;b3S;S5;;I;2;SAO MIGUEL D'OESTE;SC;09/2024;NA;NA;NA;NA;550.438;3.677.937;NA;NA;NA;NA;NA;NA;0;117.377;0;3.795.314;NA;NA%;NA%;14,50%;NA;NA%;5,19%
COOPERATIVA DE CRÉDITO ARACOOP LTDA. - SICOOB ARACOOP;3320525;b3S;S5;;I;2;ARAGUARI;MG;09/2024;NA;NA;NA;NA;569.293;3.497.226;NA;NA;NA;NA;NA;NA;0;96.239;0;3.593.466;NA;NA%;NA%;15,84%;NA;NA%;10,31%
COOPERATIVA CENTRAL DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;S4;;I;2;FRANCISCO BELTRAO;PR;09/2024;485.019;0;485.019;0;485.019;2.206.581;7.465;6.101;288.158;0;0;853.436;1.155.161;214.351;0;3.576.092;12.669.647;13,56%;13,56%;13,56%;89.402;3,83%;24,43%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CONEXÃO - SICREDI CONEXÃO;87733770;b3S;S4;;I;2;RODEIO BONITO;RS;09/2024;612.927;0;612.927;0;612.927;3.547.335;0;0;0;0;0;0;0;10.523;0;3.557.857;5.849.704;17,23%;17,23%;17,23%;88.946;10,48%;7,99%
ALELO IP - PRUDENCIAL;1000087580;n4;;;I;2;BARUERI;SP;09/2024;NA;NA;NA;NA;825.300;1.940.109;8.439;NA;NA;NA;NA;NA;8.439;0;1.608.592;3.557.140;NA;NA%;NA%;23,20%;NA;NA%;NA%
BMW - PRUDENCIAL;1000080635;n1;S4;;C;2;SAO PAULO;SP;09/2024;606.619;0;606.619;0;606.619;3.110.646;0;0;0;0;0;0;0;422.507;0;3.533.154;NA;17,17%;17,17%;17,17%;176.658;NA%;0,09%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24795049;b3S;S5;;I;2;RIO VERDE;GO;09/2024;NA;NA;NA;NA;1.266.022;3.315.194;NA;NA;NA;NA;NA;NA;0;215.237;0;3.530.431;NA;NA%;NA%;35,86%;NA;NA%;3,42%
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;;I;2;BRASILIA;DF;09/2024;1.636.455;0;1.636.455;0;1.636.455;2.914.014;0;0;0;0;0;0;0;613.785;0;3.527.799;NA;46,39%;46,39%;46,39%;88.195;NA%;1,47%
RANDON - PRUDENCIAL;1000080800;b2;S4;1;C;2;CAXIAS DO SUL;RS;09/2024;527.657;0;527.657;0;527.657;2.788.709;0;0;722;0;0;5.778;6.500;724.502;22;3.519.733;2.798.502;14,99%;14,99%;14,99%;87.993;18,85%;0,73%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2015588;b3S;S5;;I;2;PIMENTA BUENO;RO;09/2024;NA;NA;NA;NA;620.612;3.283.738;NA;NA;NA;NA;NA;NA;0;166.118;0;3.449.856;NA;NA%;NA%;17,99%;NA;NA%;3,86%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE - SICREDI CELEIRO CENTRO OESTE;3566655;b3S;S4;;I;2;SAO GABRIEL DO OESTE;MS;09/2024;671.091;0;671.091;0;671.091;3.152.366;9.175;0;0;0;2.677;0;11.852;189.860;0;3.354.078;6.145.795;20,01%;20,01%;20,01%;83.852;10,92%;11,41%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92555150;b3S;S4;;I;2;TAPEJARA;RS;09/2024;459.740;0;459.740;37.653;497.394;3.187.040;0;0;0;0;0;0;0;77.814;0;3.264.853;5.332.326;14,08%;14,08%;15,23%;81.621;8,62%;16,08%
INTESA SANPAOLO BRASIL S.A. - PRUDENCIAL;1000084057;b1;S4;;I;2;SAO PAULO;SP;09/2024;1.137.016;0;1.137.016;0;1.137.016;2.868.891;26.574;0;0;0;222.796;0;249.370;124.099;0;3.242.360;5.007.356;35,07%;35,07%;35,07%;81.059;22,71%;0,06%
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;S4;;I;2;CAMPO MOURAO;PR;09/2024;1.469.519;0;1.469.519;0;1.469.519;2.892.662;0;0;0;0;7.785;0;7.785;279.217;0;3.179.663;4.749.032;46,22%;46,22%;46,22%;79.492;30,94%;0,01%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82527557;b3S;S4;;I;2;CAPANEMA;PR;09/2024;485.469;0;485.469;65.679;551.148;3.089.057;0;0;0;0;0;0;0;72.959;0;3.162.016;4.675.190;15,35%;15,35%;17,43%;79.050;10,38%;10,73%
COOPERATIVA DE CREDITO, POUPANÇA E INVESTIMENTO ALIANÇA - SICREDI ALIANÇA PR/SP;79052122;b3S;S4;;I;2;MARECHAL CANDIDO RONDON;PR;09/2024;461.669;0;461.669;57.375;519.044;3.118.834;0;0;0;0;0;0;0;31.662;0;3.150.496;4.942.234;14,65%;14,65%;16,47%;78.762;9,34%;19,47%
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;;I;1;PORTO ALEGRE;RS;09/2024;882.590;0;882.590;0;882.590;2.807.527;28;0;0;0;0;0;28;338.375;0;3.145.929;NA;28,05%;28,05%;28,05%;78.648;NA%;2,58%
COOPERATIVA DE CRÉDITO ALIANÇA RS/SC/ES - SICREDI ALIANÇA RS/SC/ES;87795639;b3S;S4;;I;2;MARAU;RS;09/2024;448.724;0;448.724;54.038;502.763;2.973.384;137;0;0;0;0;0;137;130.155;0;3.103.676;5.767.140;14,46%;14,46%;16,20%;77.592;7,78%;18,43%
DM FINANCEIRA CFI - PRUDENCIAL;1000083467;n1;S5;1;C;2;SAO JOSE DOS CAMPOS;SP;09/2024;NA;NA;NA;NA;692.871;2.953.871;NA;NA;NA;NA;NA;NA;0;148.437;0;3.102.308;NA;NA%;NA%;22,33%;NA;NA%;14,27%
COOPERATIVA DE CRÉDITO SICOOB METROPOLITANO;3459850;b3S;S5;;I;2;MARINGA;PR;09/2024;NA;NA;NA;NA;524.881;2.896.846;NA;NA;NA;NA;NA;NA;0;178.701;0;3.075.547;NA;NA%;NA%;17,07%;NA;NA%;6,16%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DA PRODUÇÃO - SICREDI REGIÃO DA PRODUÇÃO RS/SC/MG;89468565;b3S;S4;;I;2;SARANDI;RS;09/2024;374.928;0;374.928;69.675;444.603;3.065.538;0;0;0;0;0;0;0;25;0;3.065.563;5.452.575;12,23%;12,23%;14,50%;76.639;6,88%;15,85%
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;S3;;I;2;BELO HORIZONTE;MG;09/2024;403.865;0;403.865;0;403.865;2.948.899;0;0;0;0;0;0;0;99.460;0;3.048.359;17.475.855;13,25%;13,25%;13,25%;76.209;2,31%;2,78%
BCO LUSO BRASILEIRO S.A. - PRUDENCIAL;1000081706;b1;S4;;I;2;SAO PAULO;SP;09/2024;309.508;0;309.508;178.389;487.897;2.741.693;28.648;0;178;0;0;0;28.826;215.309;0;2.985.827;3.339.354;10,37%;10,37%;16,34%;74.646;9,27%;13,33%
ADYEN DO BRASIL IP - PRUDENCIAL;1000087401;n4;;;I;2;SAO PAULO;SP;09/2024;NA;NA;NA;NA;273.450;586.185;0;NA;NA;NA;NA;NA;0;0;2.350.124;2.935.950;NA;NA%;NA%;12,02%;NA;NA%;NA%
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;;I;2;BRASILIA;DF;09/2024;NA;NA;NA;NA;752.926;2.845.020;NA;NA;NA;NA;NA;NA;0;88.223;0;2.933.243;NA;NA%;NA%;25,67%;NA;NA%;0,68%
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;1;C;2;SAO PAULO;SP;09/2024;415.624;0;415.624;0;415.624;1.993.976;18.853;0;45.714;0;0;0;64.567;825.038;0;2.883.581;4.176.125;14,41%;14,41%;14,41%;72.090;9,95%;10,09%
YAMAHA MOTOR - PRUDENCIAL;1000080721;b1;S4;;C;2;SAO PAULO;SP;09/2024;485.277;0;485.277;0;485.277;2.713.206;0;0;0;0;0;0;0;157.512;0;2.870.718;3.888.596;16,90%;16,90%;16,90%;71.768;12,48%;0,20%
CREDSYSTEM IP - PRUDENCIAL;1000085441;n1;S4;3;C;2;BARUERI;SP;09/2024;335.820;0;335.820;0;335.820;1.771.930;0;0;0;0;0;0;0;1.047.294;798;2.820.022;NA;11,91%;11,91%;11,91%;35.250;NA%;NA%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES - SICREDI UNIVALES MT/RO;70431630;b3S;S4;;I;2;JUINA;MT;09/2024;496.711;0;496.711;58.697;555.408;2.720.552;0;0;0;0;0;0;0;93.504;0;2.814.057;4.447.597;17,65%;17,65%;19,74%;70.351;11,17%;17,35%
COOPERATIVA CENTRAL DE CREDITO DO ESPIRITO SANTO - SICOOB CENTRAL ES;32428294;b3C;S4;;I;2;VITORIA;ES;09/2024;477.605;0;477.605;0;477.605;2.582.624;0;0;0;48.237;0;26.200;74.437;148.993;0;2.806.054;11.872.276;17,02%;17,02%;17,02%;70.151;4,02%;4,39%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;S4;;I;2;ENCANTADO;RS;09/2024;1.018.361;0;1.018.361;0;1.018.361;2.434.879;0;0;0;0;0;0;0;348.217;0;2.783.097;6.510.927;36,59%;36,59%;36,59%;69.577;15,64%;3,26%
COOPERATIVA DE CRÉDITO DO VALE DO ITAJAÍ E LITORAL CATARINENSE - SICREDI VALE LITORAL SC;10348181;b3S;S4;;I;2;ITAPEMA;SC;09/2024;474.228;0;474.228;0;474.228;2.664.342;0;0;0;0;0;0;0;61.978;0;2.726.319;4.552.588;17,39%;17,39%;17,39%;68.158;10,42%;17,96%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;S5;;I;2;CANOINHAS;SC;09/2024;NA;NA;NA;NA;380.356;2.566.171;NA;NA;NA;NA;NA;NA;0;83.792;0;2.649.963;NA;NA%;NA%;14,35%;NA;NA%;8,67%
